jobid: 
node: b526
# CPUs: 56
time: Tue Apr 25 17:09:11 MDT 2023
cmd: python3 TTS/bin/train_tts.py --config_path config_vits.json
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1682464242,9,98.4,27025428,4118796,5193,936
1682464243,9,98.4,27034208,4127656,10459,1872
1682464244,9,98.4,27034208,4127656,5169,936
1682464245,9,98.5,27704564,4142644,10508,1872
1682464246,9,98.4,27704564,4142648,5305,2674
1682464247,9,98.5,27704564,4142648,5236,936
1682464248,9,98.4,27704564,4142652,10463,1872
1682464249,9,98.3,27704564,4142652,5350,936
1682464250,9,98.5,27667600,4105520,10678,1872
1682464251,9,98.5,27679708,4117508,5334,936
1682464252,9,98.4,27679708,4117760,5320,936
1682464253,9,98.5,27708132,4146180,10634,1872
1682464254,9,98.4,27682920,4120708,5381,936
1682464255,9,98.5,27698700,4120924,10651,1532
1682464256,9,98.4,27682920,4120912,5367,1276
1682464257,9,98.4,27682920,4120912,5330,936
1682464258,9,98.5,27694948,4132788,10762,1872
1682464259,9,98.4,27709340,4147132,5443,936
1682464260,9,98.5,27686132,4124228,5518,936
1682464261,9,98.4,27686132,4124260,10885,1872
1682464262,9,98.5,27644152,4082224,5445,936
1682464263,9,98.5,27683592,4121564,10918,1668
1682464264,9,98.5,27686500,4124472,5518,2876
1682464265,9,98.5,27686500,4124548,5505,936
1682464266,9,98.5,27799188,4138800,5501,936
1682464267,9,98.5,27807992,4082420,11192,1872
1682464268,9,98.5,27984324,4127204,5529,936
1682464269,9,98.5,27984324,4127400,5474,936
1682464270,9,98.5,27998384,4141464,11050,1872
1682464271,9,98.6,27939064,4082228,5529,936
1682464272,9,98.6,28011932,4154848,11001,1872
1682464273,9,98.5,27982028,4125216,5574,936
1682464274,9,98.6,27996140,4139004,5574,936
1682464275,9,98.5,28010916,4153928,11193,1872
1682464276,9,98.5,28000092,4143092,5688,936
1682464277,9,98.6,28000856,4143908,5677,936
1682464278,9,98.6,28001088,4144048,11246,1872
1682464279,9,98.6,28001088,4144164,5685,936
1682464280,9,98.6,28001088,4144168,5648,936
1682464281,9,98.6,28002088,4145212,11217,1872
1682464282,9,98.6,28053760,4196740,5689,936
1682464283,9,98.5,27987908,4131204,5684,2672
1682464284,9,98.6,28003884,4147040,5650,936
1682464285,9,98.6,28019656,4162704,11482,1872
1682464286,9,98.6,28019656,4162752,5769,936
1682464287,9,98.6,28019656,4162752,5746,936
1682464288,9,98.6,28007604,4150768,11498,1872
1682464289,9,98.6,28040372,4150852,5584,936
1682464290,9,98.6,28056548,4166952,5771,936
1682464291,9,98.6,28037368,4082344,11532,1872
1682464292,9,98.6,28099468,4144024,5549,936
1682464293,9,98.6,28037368,4082368,5686,936
1682464294,9,98.7,28037368,4082272,11518,1872
1682464295,9,98.7,28105364,4149888,5916,936
1682464296,9,98.7,28124480,4169356,5778,936
1682464297,9,98.7,28501920,4148612,11638,1872
1682464298,9,98.6,28507344,4158900,5823,936
1682464299,9,98.6,28507344,4158916,5852,936
1682464300,9,98.7,28507344,4158916,5867,936
1682464301,9,98.7,28430584,4082464,11757,1872
1682464302,9,98.7,28430584,4082456,8559,5930
1682464303,9,98.7,28430584,4082432,5886,1574
1682464304,9,98.7,28449364,4082376,11842,1668
1682464305,9,98.7,28430584,4082300,5848,1140
1682464306,9,98.7,28430584,4082404,5886,936
1682464307,9,98.7,28430584,4082212,5959,936
1682464308,9,98.7,28449620,4084292,11789,1668
1682464309,9,98.7,28463352,4082448,6030,1140
1682464310,9,98.7,28541724,4160488,5990,936
1682464311,9,98.7,28463352,4082240,5898,936
1682464312,9,98.8,28463352,4082412,12126,1872
1682464313,9,98.7,28463352,4082248,5978,936
1682464314,9,98.7,28463352,4082368,6001,936
1682464315,9,98.7,28725496,4082264,6035,936
1682464316,9,98.8,28812136,4156200,12110,1872
1682464317,9,98.8,28758264,4082276,5945,936
1682464318,9,98.7,28758264,4082288,6023,936
1682464319,9,98.7,28758264,4082380,6062,936
1682464320,9,98.8,28758264,4082284,12152,1872
1682464321,9,98.8,28758264,4082388,6084,936
1682464322,9,98.7,28758264,4082344,6022,2672
1682464323,9,98.8,28758264,4082248,6089,936
1682464324,9,98.8,28821836,4145560,12135,1872
1682464325,9,98.7,28758264,4082300,6115,936
1682464326,9,98.8,28758264,4082212,6060,936
1682464327,9,98.8,29085944,4082352,6134,936
1682464328,9,98.8,30167288,4082356,6017,936
1682464329,9,98.8,30167288,4082260,12127,1872
1682464330,9,98.8,30167288,4082292,6209,936
1682464331,9,98.8,30167288,4082228,6088,936
1682464332,9,98.8,30167288,4082224,6121,936
1682464333,9,98.8,30211012,4124548,12295,1872
1682464334,9,98.8,30167288,4082256,6257,936
1682464335,9,98.8,30167288,4082312,6120,936
1682464336,9,98.8,30167288,4082232,6097,936
1682464337,9,98.8,30167288,4082240,6222,936
1682464338,9,98.9,30167288,4082284,12474,1872
1682464339,9,98.8,30167544,4082284,6419,936
1682464340,9,98.9,30232824,4082288,6211,936
1682464341,9,98.9,30233080,4082260,6312,936
1682464342,9,98.9,30232824,4082280,6120,936
1682464343,9,98.9,30232824,4082228,12449,3609
1682464344,9,98.9,30233080,4082444,6130,937
1682464345,9,98.9,30233080,4082444,6285,937
1682464346,9,98.9,30233080,4082328,6325,937
1682464347,9,98.9,30301636,4132084,12656,1874
1682464348,9,98.9,30233080,4082292,6281,937
1682464349,9,98.9,30233080,4082512,6294,937
1682464350,9,98.9,30233080,4082268,6407,937
1682464351,9,98.9,30233080,4082428,6459,937
1682464352,9,99.0,30233080,4082428,12739,1874
1682464353,9,98.9,30233080,4082348,6313,937
1682464354,9,98.9,30233080,4082464,6304,937
1682464355,9,98.9,30233080,4082444,6338,937
1682464356,9,98.9,30233080,4082488,6365,937
1682464357,9,99.0,30233080,4082268,12796,1874
1682464358,9,98.9,30233080,4082520,6373,937
1682464359,9,98.9,30233080,4082420,6350,937
1682464360,9,98.9,30233080,4082356,6452,937
1682464361,9,98.9,30233080,4082288,6396,937
1682464362,9,99.0,30233080,4082324,12834,1874
1682464363,9,99.0,30233080,4082528,6467,2673
1682464364,9,98.9,30233080,4082420,6460,937
1682464365,9,99.0,30233080,4082484,6560,937
1682464366,9,99.0,30233080,4082516,6386,937
1682464367,9,99.0,30257732,4082460,12904,1874
1682464368,9,99.0,30233080,4082344,6501,937
1682464369,9,99.0,30233080,4082304,6485,937
1682464370,9,99.0,30334348,4183236,6439,937
1682464371,9,99.0,30233080,4082312,6527,937
1682464372,9,99.0,30233080,4082288,6493,937
1682464373,9,99.0,30233080,4082428,6366,937
1682464374,9,99.0,30470656,4188608,13283,1874
1682464375,9,99.0,30364152,4082284,6548,937
1682464376,9,99.0,30364152,4082380,6534,937
1682464377,9,99.0,30364152,4082372,6462,937
1682464378,9,99.0,30364152,4082412,6528,937
1682464379,9,99.1,30417728,4114776,13223,1874
1682464380,9,99.0,30364152,4082292,6465,937
1682464381,9,99.0,30364152,4082328,6626,937
1682464382,9,99.0,30364152,4082432,6683,937
1682464383,9,99.0,30364152,4082340,6616,937
1682464384,9,99.0,30364152,4082496,6615,937
1682464385,9,99.0,30364152,4082344,9090,6246
1682464386,9,99.1,30364152,4082516,13228,2199
1682464387,9,99.0,30364152,4082376,6653,937
1682464388,9,99.0,30364152,4082320,6561,937
1682464389,9,99.0,30364152,4082480,6666,937
1682464390,9,99.1,30364152,4082328,6679,937
1682464391,9,99.1,30422456,4132388,13450,1874
1682464392,9,99.1,30515604,4167904,6786,937
1682464393,9,99.1,30429688,4082340,6729,937
1682464394,9,99.1,30429688,4082528,6594,937
1682464395,9,99.1,30429688,4082512,6712,937
1682464396,9,99.1,30542816,4195316,6824,937
1682464397,9,99.1,30429688,4082336,6760,937
1682464398,9,99.1,30453428,4090868,13541,1670
1682464399,9,99.1,30551168,4203536,6822,1141
1682464400,9,99.1,30609860,4229392,6762,937
1682464401,9,99.1,30602608,4222112,6831,937
1682464402,9,99.1,30661804,4281444,6793,937
1682464403,9,99.1,30462456,4082400,6652,937
1682464404,9,99.1,30462456,4082452,6868,937
1682464405,9,99.1,30491312,4105792,13720,1874
1682464406,9,99.1,30551404,4170896,6799,2673
1682464407,9,99.1,30462456,4082308,6807,937
1682464408,9,99.1,30462456,4082284,6721,937
1682464409,9,99.1,30462456,4082392,6797,937
1682464410,9,99.1,30462456,4082368,6630,937
1682464411,9,99.1,30462456,4082284,6745,937
1682464412,9,99.1,30462456,4082348,6888,937
1682464413,9,99.1,30550984,4170616,13504,1874
1682464414,9,99.1,30462456,4082312,6748,937
1682464415,9,99.1,30592460,4212308,6943,937
1682464416,9,99.1,30560760,4082312,6851,937
1682464417,9,99.1,31674872,4082504,6855,937
1682464418,9,99.2,31674872,4082348,6930,937
1682464419,9,99.1,31674872,4082344,6872,937
1682464420,9,99.2,31674872,4082488,6886,937
1682464421,9,99.2,31705076,4085940,13692,1874
1682464422,9,99.1,31739248,4146640,6955,937
1682464423,9,99.1,31801460,4208796,6911,937
1682464424,9,99.2,31674872,4082448,7000,937
1682464425,9,99.2,31901032,4209832,6842,937
1682464426,9,99.2,31773176,4082536,6901,937
1682464427,9,99.1,31773176,4082356,6862,937
1682464428,9,99.2,31902472,4211256,7028,937
1682464429,9,99.1,31773176,4082520,7019,2675
1682464430,9,99.2,31900760,4209640,7004,937
1682464431,9,99.2,31804596,4100428,14021,1874
1682464432,9,99.2,31835304,4113492,7026,937
1682464433,9,99.2,31773176,4082472,7004,937
1682464434,9,99.2,31901892,4210912,7107,937
1682464435,9,99.2,31773176,4082604,7107,937
1682464436,9,99.2,31773176,4082424,7114,937
1682464437,9,99.2,31773176,4082424,7042,937
1682464438,9,99.2,31903824,4212980,7075,937
1682464439,9,99.2,31773176,4082660,7025,937
1682464440,9,99.2,31773176,4082572,7188,937
1682464441,9,99.2,31773176,4082424,7104,937
1682464442,9,99.2,31773176,4082664,7227,937
1682464443,9,99.2,31799188,4082648,14266,1670
1682464444,9,99.2,31875440,4184660,7079,1141
1682464445,9,99.2,32276072,4136772,7246,937
1682464446,9,99.2,32330232,4082564,7162,937
1682464447,9,99.2,32330232,4082616,7073,937
1682464448,9,99.2,32330232,4082588,7258,937
1682464449,9,99.2,32330232,4082540,7122,937
1682464450,9,99.2,32330232,4082580,7303,937
1682464451,9,99.2,32330232,4082588,7102,937
1682464452,9,99.2,32330232,4082612,7141,2675
1682464453,9,99.2,32330232,4082508,7139,937
1682464454,9,99.2,32330232,4082616,7209,937
1682464455,9,99.2,32330232,4082556,7256,937
1682464456,9,99.3,32330232,4082660,7235,937
1682464457,9,99.2,32330232,4082640,7313,937
1682464458,9,99.3,32330232,4082536,7267,937
1682464459,9,99.3,32366956,4091588,14557,1874
1682464460,9,99.3,32368512,4082468,7342,937
1682464461,9,99.3,32406888,4144720,7341,937
1682464462,9,99.3,32368652,4082436,7318,937
1682464463,9,99.3,32440068,4162844,7354,937
1682464464,9,99.3,32486136,4238232,7325,937
1682464465,9,99.3,32446176,4198284,7258,937
1682464466,9,99.3,32330232,4082532,7334,937
1682464467,9,99.3,32478568,4212136,7293,937
1682464468,9,99.3,32330232,4082564,7459,937
1682464469,9,99.3,36688376,4082624,7337,937
1682464470,9,99.3,36950520,4082652,7386,937
1682464471,9,99.3,37278200,4082600,7320,937
1682464472,9,99.3,37278200,4082488,7445,937
1682464473,9,99.3,37278200,4082412,7354,937
1682464474,9,99.3,37278200,4082588,7376,937
1682464475,9,99.3,37278200,4082540,7392,937
1682464476,9,99.3,37278200,4082624,10029,5925
1682464477,9,99.3,37278200,4082664,7444,1393
1682464478,9,99.3,37278200,4082660,7506,816
1682464479,9,99.3,37278200,4082464,7375,816
1682464480,7,99.3,19639104,4105684,4027948735,2693234
1682464481,9,99.1,19606392,4105832,3751,2168
1682464482,9,99.1,19606392,4105896,13034,8342
1682464483,8,99.2,19637804,4137804,40965709,47736
1682464484,8,99.3,18164016,4139276,1674998,198264
1682464485,8,99.5,18320352,4166884,1150515,316311
1682464486,8,99.5,18349704,4196896,2065872,534165
1682464487,8,99.5,18349704,4197052,0,992528832
1682464488,8,99.4,18252880,4100356,0,517816645
1682464489,8,99.4,18252880,4100356,997722885,1482823370
1682464490,9,99.2,22807688,4100392,3092,2268
1682464491,9,99.2,23823496,4100552,3208,1046658
1682464492,9,99.2,23823496,4100552,6591,1808
1682464493,9,99.2,23823496,4100552,6797,1872
1682464494,9,99.2,23823496,4100552,3500,936
1682464495,9,99.2,23823496,4100552,7052,1872
1682464496,9,99.2,23823496,4100552,7165,1872
1682464497,9,99.2,23823496,4100552,3642,936
1682464498,9,99.3,23823496,4100552,7456,1872
1682464499,9,99.3,23823496,4100532,7488,1872
1682464500,9,99.3,23823496,4100532,3783,936
1682464501,9,99.3,23823496,4100532,7691,1872
1682464502,9,99.3,23921800,4100532,3931,936
1682464503,9,99.3,24085640,4100532,7905,3606
1682464504,9,99.3,24118408,4100532,7930,1872
1682464505,9,99.2,24216712,4100532,3961,936
1682464506,9,99.3,24216712,4100532,7924,1872
1682464507,9,99.3,24249488,4100540,8148,1736
1682464508,9,99.3,24249480,4100532,4069,1072
1682464509,9,99.2,24315016,4100532,8306,1872
1682464510,9,99.2,24413320,4100532,4095,936
1682464511,9,99.2,24413320,4100516,8289,1872
1682464512,9,99.2,24577160,4100484,4186,936
1682464513,9,99.2,24577160,4100472,8495,1872
1682464514,9,99.2,24609928,4100468,4219,936
1682464515,9,99.2,24609928,4100468,8549,1872
1682464516,9,99.3,24741000,4100468,8624,1872
1682464517,9,99.3,24741000,4100468,4390,936
1682464518,9,99.2,24741000,4100468,8731,3608
1682464519,9,99.2,24806536,4100468,4351,936
1682464520,9,99.3,24806536,4100468,8661,1872
1682464521,9,99.3,24872072,4100468,4397,936
1682464522,9,99.2,24872072,4100468,8737,1872
1682464523,9,99.2,25101448,4100468,4462,936
1682464524,9,99.2,25107676,4106244,8992,1872
1682464525,9,99.2,25140444,4106456,4465,936
1682464526,9,99.2,25140444,4106456,9057,1872
1682464527,9,99.2,25205980,4106456,4480,936
1682464528,9,99.2,25206396,4106724,9149,1872
1682464529,9,99.2,25206396,4106724,4546,936
1682464530,9,99.2,25304700,4106984,9258,1872
1682464531,9,99.2,25338008,4107420,4732,936
1682464532,9,99.2,25345092,4114592,9217,1872
1682464533,9,99.2,25345092,4114588,4721,936
1682464534,9,99.2,25508932,4114584,9284,1872
1682464535,9,99.3,25582200,4122196,9349,3608
1682464536,9,99.2,25647736,4122196,4773,936
1682464537,9,99.2,25648656,4122988,4796,936
1682464538,9,99.2,25648656,4122980,9347,1872
1682464539,9,99.2,25648656,4122900,4743,936
1682464540,9,99.2,25688932,4130292,9606,1872
1682464541,9,99.2,25983844,4130292,4768,936
1682464542,9,99.2,25983844,4130292,9647,1872
1682464543,9,99.2,25987380,4133988,4811,936
1682464544,9,99.2,25987380,4133992,9693,1872
1682464545,9,99.2,25987380,4133992,4858,936
1682464546,9,99.2,26020148,4133992,9801,1872
1682464547,9,99.2,26478900,4133992,4960,936
1682464548,9,99.2,26478900,4133992,9772,1872
1682464549,9,99.2,26478900,4133992,4948,936
1682464550,9,99.2,26478900,4133964,9939,1872
1682464551,9,99.2,26478900,4133964,4963,936
1682464552,9,99.3,26478900,4133964,12548,7504
1682464553,9,99.2,26511668,4133964,5020,936
1682464554,9,99.2,26511668,4133964,5021,936
1682464555,9,99.2,26511668,4133964,9935,1872
1682464556,9,99.2,26544436,4133964,5016,936
1682464557,9,99.2,26544436,4133964,10057,1872
1682464558,9,99.2,26708276,4133964,5134,936
1682464559,9,99.2,26708276,4133956,10284,1872
1682464560,9,99.2,26708276,4133956,5219,936
1682464561,9,99.3,26708276,4133956,10307,1872
1682464562,9,99.2,26708276,4133956,5082,936
1682464563,9,99.2,26718292,4143716,5128,936
1682464564,9,99.2,26718292,4143860,10265,1872
1682464565,9,99.2,26718292,4143860,5126,936
1682464566,9,99.2,26718292,4143860,10327,1872
1682464567,9,99.2,26718292,4143860,5172,936
1682464568,9,99.2,26744028,4169464,10468,1872
1682464569,9,99.2,27137244,4169708,5193,2674
1682464570,9,99.2,27137244,4169708,5177,936
1682464571,9,99.2,27115088,4147412,10453,1872
1682464572,9,99.2,27664116,4171960,5263,936
1682464573,9,99.2,27664116,4172140,10544,1872
1682464574,9,99.2,27664116,4172140,5235,936
1682464575,9,99.2,27664116,4172140,5196,936
1682464576,9,99.2,27664116,4172140,10619,1872
1682464577,9,99.2,27628636,4136508,5434,936
1682464578,9,99.2,27628636,4136596,10579,1872
1682464579,9,99.2,27639972,4147944,5319,936
1682464580,9,99.2,27665368,4173244,5337,936
1682464581,9,99.2,27646228,4154284,10678,1872
1682464582,9,99.2,27646228,4154284,5307,936
1682464583,9,99.2,27646228,4154284,10714,1872
1682464584,9,99.2,27646228,4154284,5329,936
1682464585,9,99.2,27646228,4154284,5391,936
1682464586,9,99.2,27646228,4154284,10814,1872
1682464587,9,99.2,27646228,4154284,5520,2674
1682464588,9,99.2,27646228,4154284,5467,936
1682464589,9,99.2,27646228,4154284,10860,1872
1682464590,9,99.2,27678996,4154284,5417,936
1682464591,9,99.2,27693524,4168540,11023,1872
1682464592,9,99.2,27666328,4141604,5501,936
1682464593,9,99.2,27766640,4143560,5502,936
1682464594,9,99.2,27767284,4144360,11189,1872
1682464595,9,99.2,27783232,4159936,5528,936
1682464596,9,99.2,27783232,4160164,5474,936
1682464597,9,99.2,27816000,4160164,11050,1872
1682464598,9,99.2,27816000,4160164,5529,936
1682464599,9,99.2,27816000,4160164,5564,936
1682464600,9,99.2,27816000,4160164,11012,1872
1682464601,9,99.2,27816000,4160164,5576,936
1682464602,9,99.2,27816000,4160164,11195,1872
1682464603,9,99.2,27816684,4160956,5687,936
1682464604,9,99.2,27755656,4099992,5677,936
1682464605,9,99.2,27817680,4161952,11248,3610
1682464606,9,99.2,27817680,4161988,5685,936
1682464607,9,99.2,27832268,4176504,5648,936
1682464608,9,99.2,27850052,4153580,11219,1872
1682464609,9,99.2,27788424,4099964,5691,936
1682464610,9,99.2,27935572,4148636,5686,936
1682464611,9,99.2,27951548,4164560,5650,936
1682464612,9,99.2,27951548,4164780,11483,1872
1682464613,9,99.2,27952020,4165308,5768,936
1682464614,9,99.2,27952020,4165312,5747,936
1682464615,9,99.2,27886728,4100028,11498,1872
1682464616,9,99.2,27983272,4163480,5584,936
1682464617,9,99.2,27919496,4100096,5771,936
1682464618,9,99.2,27919496,4099968,11530,1872
1682464619,9,99.2,27966072,4146336,5548,936
1682464620,9,99.2,27981816,4162140,5686,936
1682464621,9,99.2,27919496,4100004,11524,1872
1682464622,9,99.2,27919496,4099952,5914,936
1682464623,9,99.2,27919496,4099896,5779,936
1682464624,9,99.2,28331076,4100060,14227,6977
1682464625,9,99.2,28312712,4100016,5824,1465
1682464626,9,99.2,28345480,4099908,5853,936
1682464627,9,99.2,28345480,4099912,5868,936
1682464628,9,99.2,28461256,4149944,11755,1872
1682464629,9,99.2,28411016,4100084,5971,936
1682464630,9,99.2,28411016,4100060,5885,936
1682464631,9,99.2,28411016,4099992,5896,936
1682464632,9,99.2,28411016,4099924,11795,1872
1682464633,9,99.2,28411016,4100028,5887,936
1682464634,9,99.2,28411016,4100100,5959,936
1682464635,9,99.2,28430052,4100136,11789,1668
1682464636,9,99.2,28411016,4100072,6029,1140
1682464637,9,99.2,28411016,4100044,5988,936
1682464638,9,99.2,28411016,4100128,5899,936
1682464639,9,99.2,28411016,4100136,6033,936
1682464640,9,99.2,28411016,4100136,12070,1872
1682464641,9,99.2,28411016,4099992,6006,936
1682464642,9,99.2,28935304,4100152,6034,936
1682464643,9,99.2,29000284,4164852,12105,1872
1682464644,9,99.2,28935304,4099900,5943,2674
1682464645,9,99.2,28935304,4099912,6021,936
1682464646,9,99.2,28935304,4100004,6060,936
1682464647,9,99.2,28954980,4099940,12150,1668
1682464648,9,99.2,29012612,4176960,6086,1140
1682464649,9,99.2,28935304,4099968,6023,936
1682464650,9,99.2,28935304,4100136,6087,936
1682464651,9,99.2,28935304,4099996,5972,936
1682464652,9,99.2,28935304,4099924,12283,1872
1682464653,9,99.2,28935304,4100100,6059,936
1682464654,9,99.2,29164680,4099976,6134,936
1682464655,9,99.2,30344328,4099980,6017,936
1682464656,9,99.2,30385368,4140184,12125,1872
1682464657,9,99.2,30344328,4099916,6209,936
1682464658,9,99.2,30344328,4100116,6088,936
1682464659,9,99.2,30344328,4100112,6121,936
1682464660,9,99.3,30431776,4175832,12301,1872
1682464661,9,99.2,30344328,4100144,6257,936
1682464662,9,99.2,30344328,4099936,6117,936
1682464663,9,99.2,30344328,4100120,6095,936
1682464664,9,99.2,30344328,4100128,6222,936
1682464665,9,99.2,30437528,4192824,12472,3608
1682464666,9,99.2,30344328,4099904,6419,936
1682464667,9,99.2,30409864,4099912,6211,936
1682464668,9,99.2,30409864,4100148,6313,936
1682464669,9,99.2,30409864,4099904,6122,936
1682464670,9,99.3,30546328,4236372,12447,1873
1682464671,9,99.2,30569416,4259408,6132,937
1682464672,9,99.2,30409864,4100000,6286,937
1682464673,9,99.2,30409864,4099884,6326,937
1682464674,9,99.3,30501272,4184392,12654,1874
1682464675,9,99.3,30478628,4168608,6280,937
1682464676,9,99.2,30524208,4214276,6294,937
1682464677,9,99.3,30524208,4214280,6408,937
1682464678,9,99.2,30580272,4270164,6460,937
1682464679,9,99.3,30409864,4100000,12736,1874
1682464680,9,99.3,30409864,4099920,6312,937
1682464681,9,99.3,30409864,4100036,6302,937
1682464682,9,99.3,30409864,4100016,6340,937
1682464683,9,99.3,30409864,4100060,6363,937
1682464684,9,99.3,30409864,4099840,12796,1874
1682464685,9,99.3,30409864,4100088,6371,2675
1682464686,9,99.3,30409864,4099988,6349,937
1682464687,9,99.3,30409864,4099924,6451,937
1682464688,9,99.3,30409864,4099852,6396,937
1682464689,9,99.3,30409864,4099884,12832,1874
1682464690,9,99.3,30409864,4100088,6465,937
1682464691,9,99.3,30409864,4099980,6458,937
1682464692,9,99.3,30409864,4100040,6558,937
1682464693,9,99.3,30409864,4100072,6386,937
1682464694,9,99.3,30508472,4193292,12904,1874
1682464695,9,99.3,30409864,4099900,6501,937
1682464696,9,99.3,30409864,4099860,6485,937
1682464697,9,99.3,30409864,4099872,6439,937
1682464698,9,99.3,30409864,4099868,6527,937
1682464699,9,99.3,30432260,4099856,12858,1670
1682464700,9,99.3,30409864,4100084,6636,1141
1682464701,9,99.3,30540936,4099968,6649,937
1682464702,9,99.3,30540936,4099836,6549,937
1682464703,9,99.3,30540936,4099932,6535,937
1682464704,9,99.3,30540936,4099924,6466,937
1682464705,9,99.3,30567292,4099964,13132,1874
1682464706,9,99.3,30540936,4100056,9205,6186
1682464707,9,99.3,30540936,4099844,6465,1322
1682464708,9,99.3,30540936,4099880,6623,937
1682464709,9,99.3,30540936,4099984,6681,937
1682464710,9,99.3,30540936,4099892,6614,937
1682464711,9,99.3,30622632,4181504,13122,1874
1682464712,9,99.3,30540936,4099908,6611,937
1682464713,9,99.3,30540936,4100068,6618,937
