jobid: 
node: fastspeech-job-rtx3090-memprof-bugfix-lskcf
# CPUs: 32
time: Mon Apr 24 23:14:14 UTC 2023
cmd: python3 fastspeech/align_tacotron2.py --dataset_path=./LJSpeech-1.1 --tacotron2_path=tacotron2_statedict.pt --aligns_path=aligns_ljspeech1.1
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1682378194,38, 100,17045956,4404276,3548,2962
1682378195,38, 100,17045700,4404272,5298,2899
1682378196,38, 100,17045956,4404312,1678,1333
1682378197,38, 100,17045956,4404308,1660,1317
1682378198,38, 100,17045700,4404272,5192,3523
1682378199,38, 100,17045700,4404300,3434,2286
1682378200,38, 100,17045956,4404300,3596,2186
1682378201,38, 100,17045956,4404376,3438,2174
1682378202,38, 100,17045956,4404356,3470,2322
1682378203,38, 100,17045956,4404300,3407,2506
1682378204,38, 100,17045700,4404300,3460,2394
1682378205,38, 100,17045956,4404300,3618,2198
1682378206,38, 100,17045700,4404300,3590,2598
1682378207,38, 100,17045700,4404300,3480,2354
1682378208,38, 100,17045956,4404296,1720,1317
1682378209,38, 100,17045956,4404296,3494,2282
1682378210,38, 100,17045956,4404360,3533,2494
1682378211,38, 100,17045700,4404296,5105,3391
1682378212,38, 100,17045700,4404296,5260,3247
1682378213,38, 100,17045700,4404296,3592,2282
1682378214,38, 100,17045956,4404296,1812,1293
1682378215,38, 100,17045700,4404296,5342,3579
1682378216,38, 100,17045700,4404296,3488,2282
1682378217,38, 100,17045700,4404296,3508,2302
1682378218,38, 100,17045700,4404296,3572,2434
1682378219,38, 100,17045700,4404296,3670,2278
1682378220,38, 100,17045700,4404324,3425,2554
1682378221,38, 100,17045700,4404324,3538,2242
1682378222,38, 100,17045956,4404324,1684,1289
1682378223,38, 100,17045956,4404384,3416,2234
1682378224,38, 100,17045700,4404324,5326,3355
1682378225,38, 100,17045700,4404324,3482,2390
1682378226,38, 100,17045956,4404324,1820,1829
1682378227,38, 100,17045956,4404324,3506,1878
1682378228,38, 100,17045700,4404328,5196,3387
1682378229,38, 100,17045700,4404328,3454,2190
1682378230,38, 100,17045700,4404328,5432,3175
1682378231,38, 100,17045956,4404328,1790,1273
1682378232,38, 100,17045956,4404444,2878,1977
1682378233,38, 100,17045700,4404328,4153,2811
1682378234,38, 100,17045700,4404328,3480,2258
1682378235,38, 100,17045700,4404328,5362,3331
1682378236,38, 100,17045700,4404328,3474,2250
1682378237,38, 100,17045956,4404328,1774,1353
1682378238,38, 100,17045700,4404328,3420,2494
1682378239,38, 100,17045700,4404328,3346,2274
1682378240,38, 100,17045956,4404328,3426,2214
1682378241,38, 100,17045956,4404328,3526,2422
1682378242,38, 100,17045700,4404328,3636,2242
1682378243,38, 100,17045956,4404328,3420,2142
1682378244,38, 100,17045700,4404328,5186,3491
1682378245,38, 100,17045956,4404432,1744,1145
1682378246,38, 100,17045956,4404364,3522,2634
1682378247,38, 100,17045956,4404328,3452,2386
1682378248,38, 100,17045700,4404328,3488,2562
1682378249,38, 100,17045700,4404328,3634,2274
1682378250,38, 100,17045956,4404328,3604,2270
1682378251,38, 100,17045700,4404336,3410,2658
1682378252,38, 100,17045700,4404336,3542,2210
1682378253,38, 100,17045700,4404336,3549,2410
1682378254,38, 100,17045956,4404336,3480,2310
1682378255,38, 100,17045956,4404336,3622,2146
1682378256,38, 100,17045956,4404336,3597,2250
1682378257,38, 100,17045956,4404336,3408,2274
1682378258,38, 100,17045700,4404336,3410,2674
1682378259,38, 100,17045700,4404336,3664,2326
1682378260,38, 100,17045956,4404336,3550,2206
1682378261,38, 100,17045700,4404336,5292,3419
1682378262,38, 100,17045956,4404352,1806,1353
1682378263,38, 100,17045700,4404336,3620,2482
1682378264,38, 100,17045956,4404364,1720,1237
1682378265,38, 100,17045700,4404336,4514,2942
1682378266,38, 100,17045956,4404336,2334,1818
1682378267,38, 100,17045956,4404336,3664,2274
1682378268,38, 100,17045956,4404340,3522,2430
1682378269,38, 100,17045700,4404340,3674,2430
1682378270,38, 100,17045700,4404340,5271,3203
1682378271,38, 100,17045700,4404340,3588,2234
1682378272,38, 100,17045700,4404340,5296,3223
1682378273,38, 100,17045700,4404340,3588,2414
1682378274,38, 100,17045956,4404340,1782,1197
1682378275,38, 100,17045700,4404340,5324,3547
1682378276,38, 100,17045956,4404340,3492,2266
1682378277,38, 100,17045700,4404340,5353,3239
1682378278,38, 100,17045700,4404340,3482,2450
1682378279,38, 100,17045956,4404376,3606,2202
1682378280,38, 100,17045700,4406388,3636,2550
1682378281,38, 100,17045956,4406416,1876,1289
1682378282,38, 100,17045700,4406388,3488,2522
1682378283,38, 100,17045956,4406388,3588,2134
1682378284,38, 100,17045956,4406388,3628,2398
1682378285,38, 100,17045956,4406388,3606,2450
1682378286,38, 100,17045956,4406388,3428,2290
1682378287,38, 100,17045700,4406388,3598,2586
1682378288,38, 100,17045956,4406388,1816,1281
1682378289,38, 100,17045700,4406388,5352,3407
1682378290,38, 100,17045956,4406388,3524,2858
1682378291,38, 100,17045700,4406388,3326,1918
1682378292,38, 100,17045700,4406388,3592,2414
1682378293,38, 100,17045700,4408440,3788,2466
1682378294,38, 100,17045700,4408440,3438,2342
1682378295,38, 100,17045956,4408440,2996,1973
1682378296,38, 100,17045956,4408440,4184,2643
1682378297,38, 100,17045956,4408440,3636,2278
1682378298,38, 100,17045956,4408440,3434,2378
1682378299,38, 100,17046044,4408664,3472,2446
1682378300,38, 100,17046300,4408716,1834,1269
1682378301,38, 100,17046044,4408668,3412,2646
1682378302,38, 100,17046300,4408668,3554,2226
1682378303,38, 100,17046300,4408676,3624,2462
1682378304,38, 100,17046044,4408668,3418,2418
1682378305,38, 100,17046300,4408764,1718,1189
1682378306,38, 100,17046044,4408668,3594,2654
1682378307,38, 100,17046044,4408668,3576,2390
1682378308,38, 100,17046044,4408664,3499,2394
1682378309,38, 100,17046300,4408664,3468,2198
1682378310,38, 100,17046044,4408664,3586,2630
1682378311,38, 100,17046044,4408664,3476,2398
1682378312,38, 100,17046044,4408664,3362,2278
1682378313,38, 100,17046300,4408664,1852,1357
1682378314,38, 100,17046300,4408664,3502,2382
1682378315,38, 100,17046300,4408776,1808,1365
1682378316,38, 100,17046300,4408776,3356,2558
1682378317,38, 100,17046300,4408776,3585,2402
1682378318,38, 100,17046044,4408776,3653,2390
1682378319,38, 100,17046300,4408776,1816,1389
1682378320,38, 100,17046300,4408776,3628,2526
1682378321,38, 100,17046044,4408776,5248,3427
1682378322,38, 100,17046300,4408776,1660,1253
1682378323,38, 100,17046044,4408776,3560,2378
1682378324,38, 100,17046300,4408776,1734,1397
1682378325,38, 100,17046300,4408776,3448,2438
1682378326,38, 100,17046044,4408776,5308,3127
1682378327,38, 100,17046044,4408776,3435,2498
1682378328,38, 100,17046516,4408880,1842,1469
1682378329,38, 100,17046260,4408880,3540,2534
1682378330,38, 100,17046260,4408880,3564,2462
1682378331,38, 100,17046260,4408880,3550,2434
1682378332,38, 100,17046516,4408880,1756,1153
1682378333,38, 100,17046260,4408880,5342,3555
1682378334,38, 100,17046260,4408880,3500,2234
1682378335,38, 100,17046516,4408880,1866,1229
1682378336,38, 100,17046516,4408880,5294,3479
1682378337,38, 100,17046260,4408880,3504,2422
1682378338,38, 100,17046260,4408880,3512,2562
1682378339,38, 100,17046260,4408880,3548,2150
1682378340,38, 100,17046260,4408880,3656,2414
1682378341,38, 100,17046516,4408880,1834,1181
1682378342,38, 100,17046260,4408880,5330,3659
1682378343,38, 100,17046260,4408880,3624,2306
1682378344,38, 100,17046516,4408880,3450,2214
1682378345,38, 100,17046516,4408880,3468,2498
1682378346,38, 100,17046516,4408880,5204,3215
1682378347,38, 100,17046260,4408880,3518,2594
1682378348,38, 100,17046260,4408880,3490,2358
1682378349,38, 100,17046516,4408888,3446,2046
1682378350,38, 100,17046260,4408888,3664,2502
1682378351,38, 100,17046516,4408952,1736,1305
1682378352,38, 100,17046260,4408888,3530,2634
1682378353,38, 100,17046516,4408888,1756,1269
1682378354,38, 100,17046516,4408888,3390,2286
1682378355,38, 100,17046272,4408888,5132,3210
1682378356,38, 100,17046516,4408888,1984,1498
1682378357,38, 100,17046260,4408888,5218,3411
1682378358,38, 100,17046516,4408916,3558,2046
1682378359,38, 100,17046516,4409012,1810,2077
1682378360,38, 100,17046260,4408888,5128,2791
1682378361,38, 100,17046516,4408888,1686,1333
1682378362,38, 100,17046260,4408888,3420,2442
1682378363,38, 100,17046260,4408888,3438,2442
1682378364,38, 100,17046516,4408888,1688,1133
1682378365,38, 100,17046516,4408888,3596,2462
1682378366,38, 100,17046516,4408888,3632,2310
1682378367,38, 100,17046260,4408888,3528,2486
1682378368,38, 100,17046516,4408888,1690,1177
1682378369,38, 100,17046260,4408888,5342,3571
1682378370,38, 100,17046516,4408888,1696,1361
1682378371,38, 100,17046516,4408888,3552,2326
1682378372,38, 100,17046516,4408888,3574,2338
1682378373,38, 100,17046260,4408888,3618,2422
1682378374,38, 100,17046516,4408888,1770,1357
1682378375,38, 100,17046260,4408888,3468,2586
1682378376,38, 100,17046516,4408888,3512,2346
1682378377,38, 100,17046516,4408888,1748,1969
1682378378,38, 100,17046516,4408888,3610,1890
1682378379,38, 100,17046260,4408888,5466,3451
1682378380,38, 100,17046260,4408888,3460,2210
1682378381,38, 100,17046260,4408888,5384,3263
1682378382,38, 100,17046516,4408888,1744,1285
1682378383,38, 100,17046516,4408888,3441,2294
1682378384,38, 100,17046516,4408888,3594,2198
1682378385,38, 100,17046260,4408888,3534,2642
1682378386,38, 100,17046260,4408888,3484,2458
1682378387,38, 100,17046516,4408888,3638,2214
1682378388,38, 100,17046516,4408888,3464,2094
1682378389,38, 100,17046260,4408888,3614,2642
1682378390,38, 100,17046516,4408888,3436,2210
1682378391,38, 100,17046516,4408920,3547,2214
1682378392,38, 100,17046516,4408888,3526,2310
1682378393,38, 100,17046260,4408888,3400,2606
1682378394,38, 100,17046516,4408960,3448,1990
1682378395,38, 100,17046516,4408888,5272,3339
1682378396,38, 100,17046260,4408888,5342,3283
1682378397,38, 100,17046516,4408888,3510,2290
1682378398,38, 100,17046516,4408888,1752,1949
1682378399,38, 100,17046516,4408888,3622,1894
1682378400,38, 100,17046516,4408888,3528,2498
1682378401,38, 100,17046516,4408888,3602,2118
1682378402,38, 100,17046260,4408888,3592,2446
1682378403,38, 100,17046624,4408888,5209,3321
1682378404,38, 100,17046516,4408888,2009,1451
1682378405,38, 100,17046516,4408888,3513,2398
1682378406,38, 100,17046260,4408888,3412,2506
1682378407,38, 100,17046260,4408888,3596,2250
1682378408,38, 100,17046516,4408888,3452,2330
1682378409,38, 100,17046516,4408888,3532,2310
1682378410,38, 100,17046516,4408888,1690,1389
1682378411,38, 100,17046260,4408888,3678,2706
1682378412,38, 100,17046260,4408888,3554,2414
1682378413,38, 100,17046260,4408888,3610,2382
1682378414,38, 100,17046260,4408888,3574,2394
1682378415,38, 100,17046260,4408888,3422,2314
1682378416,38, 100,17046260,4408888,3630,2302
1682378417,38, 100,17046516,4408888,1788,1281
1682378418,38, 100,17046516,4408888,3490,2374
1682378419,38, 100,17046516,4408888,3478,2282
1682378420,38, 100,17046260,4408888,3644,2590
1682378421,38, 100,17046516,4408888,3484,2242
1682378422,38, 100,17046260,4408888,3538,2534
1682378423,38, 100,17046516,4408888,3548,2186
1682378424,38, 100,17046516,4408888,3456,2410
1682378425,38, 100,17046260,4408888,3536,2794
1682378426,38, 100,17046516,4408888,3726,1726
1682378427,38, 100,17046260,4408888,5266,3383
1682378428,38, 100,17046260,4408888,3546,2354
1682378429,38, 100,17046260,4408888,3608,2418
1682378430,38, 100,17046516,4408888,1698,1229
1682378431,38, 100,17046260,4408888,5296,3495
1682378432,38, 100,17046516,4408888,1764,1293
1682378433,38, 100,17046260,4408888,3638,2550
1682378434,38, 100,17046260,4408888,3428,2290
1682378435,38, 100,17046260,4408888,3430,2438
1682378436,38, 100,17046516,4408888,1836,1365
1682378437,38, 100,17046260,4408888,3454,2678
1682378438,38, 100,17046260,4408888,3500,2390
1682378439,38, 100,17046260,4408888,3336,2366
1682378440,38, 100,17046516,4408888,3718,2154
1682378441,38, 100,17046260,4408888,3570,2506
1682378442,38, 100,17046260,4408888,3568,2234
1682378443,38, 100,17046516,4408888,3352,2378
1682378444,38, 100,17046260,4408888,3600,2422
1682378445,38, 100,17046516,4408888,1764,1277
1682378446,38, 100,17046516,4408888,3602,2422
1682378447,38, 100,17046260,4408888,3580,2534
1682378448,38, 100,17046260,4408896,3500,2454
1682378449,38, 100,17046516,4408896,3504,2158
1682378450,38, 100,17046516,4408896,1710,1281
1682378451,38, 100,17046516,4408896,3478,2518
1682378452,38, 100,17046516,4408896,3650,2294
1682378453,38, 100,17046516,4408896,3624,3030
1682378454,38, 100,17046260,4408896,5432,2895
1682378455,38, 100,17046516,4408896,1784,1229
1682378456,38, 100,17046516,4408896,3404,2390
1682378457,38, 100,17046516,4408896,3430,2410
1682378458,38, 100,17046516,4408896,3574,2226
1682378459,38, 100,17046516,4408896,3458,2386
1682378460,38, 100,17046260,4408896,3598,2750
1682378461,38, 100,17046260,4408896,3666,2426
1682378462,38, 100,17046260,4408900,3612,2342
1682378463,38, 100,17046260,4408900,3506,2442
1682378464,38, 100,17046260,4410948,3644,2282
1682378465,38, 100,17046260,4410948,3448,2362
1682378466,38, 100,17046260,4410948,3552,2382
1682378467,38, 100,17046516,4410948,1760,1349
1682378468,38, 100,17046260,4410948,5228,3435
1682378469,38, 100,17046516,4410948,3546,2174
1682378470,38, 100,17046516,4410948,3478,2342
1682378471,38, 100,17046260,4410948,3488,2614
1682378472,38, 100,17046516,4410948,5432,2939
1682378473,38, 100,17046516,4411080,1844,1385
1682378474,38, 100,17046516,4410948,3430,2574
1682378475,38, 100,17046260,4410948,3500,2602
1682378476,38, 100,17046260,4410948,5247,3167
1682378477,38, 100,17046516,4410948,1828,1325
1682378478,38, 100,17046516,4410948,3610,2374
1682378479,38, 100,17046260,4410948,3538,2510
1682378480,38, 100,17046260,4410948,3596,2474
1682378481,38, 100,17046260,4410948,4724,2758
1682378482,38, 100,17046260,4410948,4079,2955
1682378483,38, 100,17046260,4410948,3503,2270
1682378484,38, 100,17046516,4410948,1712,1313
1682378485,38, 100,17046260,4410948,3566,2546
1682378486,38, 100,17046516,4410948,1762,1317
1682378487,38, 100,17046516,4411076,2902,2169
1682378488,38, 100,17046260,4410948,4080,2875
1682378489,38, 100,17047372,4410948,5578,3211
1682378490,38, 100,17046260,4410948,3354,2210
1682378491,38, 100,17046260,4410948,3540,2474
1682378492,38, 100,17046516,4410948,3546,2342
1682378493,38, 100,17046260,4410948,3592,2538
1682378494,38, 100,17046516,4410948,1886,1361
1682378495,38, 100,17046260,4410948,3664,2538
1682378496,38, 100,17046260,4410948,3694,2326
1682378497,38, 100,17046516,4410948,1666,1249
1682378498,38, 100,17046260,4410948,3472,2990
1682378499,38, 100,17046516,4410948,3506,1762
1682378500,38, 100,17046260,4410948,5428,3543
1682378501,38, 100,17046260,4410948,3538,2298
1682378502,38, 100,17046260,4410948,3516,2406
1682378503,38, 100,17046516,4410948,3634,2270
1682378504,38, 100,17046516,4410948,3418,2310
1682378505,38, 100,17046260,4410948,3608,2438
1682378506,38, 100,17046516,4410948,1834,1389
1682378507,38, 100,17046260,4410948,3584,2634
1682378508,38, 100,17046260,4410948,5354,3219
1682378509,38, 100,17046516,4410948,3400,2126
1682378510,38, 100,17046516,4410948,1728,1377
1682378511,38, 100,17046516,4410948,3460,2506
1682378512,38, 100,17046516,4410948,3628,2406
1682378513,38, 100,17046516,4410948,1804,1313
1682378514,38, 100,17046260,4410948,5517,3627
1682378515,38, 100,17046516,4410948,1790,1353
1682378516,38, 100,17046260,4410948,5249,3427
1682378517,38, 100,17046260,4410948,3551,2346
1682378518,38, 100,17046260,4410948,3460,2302
1682378519,38, 100,17046260,4410948,3510,2406
1682378520,38, 100,17046260,4410948,3460,2350
1682378521,38, 100,17046516,4411004,3518,2242
1682378522,38, 100,17046260,4410948,3608,2742
1682378523,38, 100,17046516,4410948,1655,1405
1682378524,38, 100,17046260,4410948,5440,3391
1682378525,38, 100,17046516,4410948,3430,2282
1682378526,38, 100,17046516,4410948,3550,2318
1682378527,38, 100,17046516,4410948,1750,1369
1682378528,38, 100,17046260,4410948,3408,2794
1682378529,38, 100,17046516,4410948,1758,1317
1682378530,38, 100,17046260,4410948,3444,2706
1682378531,38, 100,17046260,4410948,5245,3263
1682378532,38, 100,17046516,4410948,3692,2338
1682378533,38, 100,17046260,4410948,3456,2630
1682378534,38, 100,17046260,4410948,3338,2170
1682378535,38, 100,17046260,4410948,3446,2558
1682378536,38, 100,17046516,4410948,3496,2374
1682378537,38, 100,17046260,4410948,3470,2530
1682378538,38, 100,17046260,4410948,3506,2246
1682378539,38, 100,17046516,4410948,1776,1281
1682378540,38, 100,17046516,4410948,3454,2598
1682378541,38, 100,17046516,4410948,3586,2410
1682378542,38, 100,17046260,4410948,3550,2450
1682378543,38, 100,17046260,4410948,5340,3223
1682378544,38, 100,17046516,4410948,3383,2230
1682378545,38, 100,17046260,4410948,3556,2582
1682378546,38, 100,17046516,4410956,1766,1265
1682378547,38, 100,17046516,4410956,3286,2702
1682378548,38, 100,17046260,4410956,3659,2546
1682378549,38, 100,17046260,4410956,3558,2338
1682378550,38, 100,17046260,4410956,3390,2294
1682378551,38, 100,17046516,4410956,1738,1357
1682378552,38, 100,17046260,4410956,5266,3411
1682378553,38, 100,17046260,4410956,3584,2398
1682378554,38, 100,17046260,4410956,5382,3327
1682378555,38, 100,17046516,4410956,1674,1317
1682378556,38, 100,17046516,4410956,3482,2258
1682378557,38, 100,17046260,4410956,3622,2574
1682378558,38, 100,17046516,4410956,1698,1353
1682378559,38, 100,17046516,4410956,4596,2862
1682378560,38, 100,17046516,4410956,2350,1750
1682378561,38, 100,17046260,4410956,5104,3307
1682378562,38, 100,17046260,4410956,3534,2326
1682378563,38, 100,17046260,4410956,3594,2334
1682378564,38, 100,17046516,4410956,3650,2194
1682378565,38, 100,17046260,4410956,3575,2698
1682378566,38, 100,17046260,4410956,5262,3283
1682378567,38, 100,17046516,4411052,3362,1818
1682378568,38, 100,17046260,4410956,5214,3644
1682378569,38, 100,17046260,4410956,3496,2256
1682378570,38, 100,17046260,4410956,3524,2328
1682378571,38, 100,17046260,4410956,3488,2452
1682378572,38, 100,17046260,4410956,3488,2192
1682378573,38, 100,17046260,4410956,3540,2496
1682378574,38, 100,17046516,4410956,1690,1202
1682378575,38, 100,17046516,4410956,3414,2320
1682378576,38, 100,17046260,4410956,5278,3446
1682378577,38, 100,17046260,4410956,3480,2428
1682378578,38, 100,17046516,4410956,5310,3102
1682378579,38, 100,17046516,4410972,1682,1406
1682378580,38, 100,17046516,4410956,3482,2400
1682378581,38, 100,17046260,4410956,5312,3418
1682378582,38, 100,17046260,4410956,3634,2460
1682378583,38, 100,17046516,4410956,3648,2172
1682378584,38, 100,17046260,4410956,3603,2468
1682378585,38, 100,17046260,4410956,3498,2432
1682378586,38, 100,17046260,4410956,3714,2312
1682378587,38, 100,17046516,4410956,3690,2272
1682378588,38, 100,17046260,4410956,3718,2552
1682378589,38, 100,17046260,4410956,3532,2240
1682378590,38, 100,17046516,4410956,3478,2220
1682378591,38, 100,17046260,4410956,5245,3278
1682378592,38, 100,17046516,4410956,3690,2220
1682378593,38, 100,17046516,4410956,3570,2372
1682378594,38, 100,17046260,4410956,3425,2628
1682378595,38, 100,17046260,4410956,3614,2484
1682378596,38, 100,17046260,4410956,3616,2404
1682378597,38, 100,17046260,4410956,3502,2416
1682378598,38, 100,17046516,4410956,3676,2040
1682378599,38, 100,17046516,4410956,5320,3418
1682378600,38, 100,17046516,4410956,3697,2308
1682378601,38, 100,17046516,4410956,3492,2364
1682378602,38, 100,17046516,4410956,3570,2292
1682378603,38, 100,17046516,4410956,3464,2292
1682378604,38, 100,17046516,4410956,5198,3434
1682378605,38, 100,17046516,4410956,3636,2144
1682378606,38, 100,17046260,4410956,5310,3530
1682378607,38, 100,17046516,4410956,3594,2276
1682378608,38, 100,17046516,4410956,3616,2436
1682378609,38, 100,17046260,4410956,5314,3422
1682378610,38, 100,17046260,4410956,3440,2388
1682378611,38, 100,17046260,4410956,3384,2336
1682378612,38, 100,17046260,4410956,3562,2604
1682378613,38, 100,17046516,4410956,1774,1254
1682378614,38, 100,17046516,4410956,3626,2700
1682378615,38, 100,17046516,4410956,3526,2328
1682378616,38, 100,17046260,4410956,3540,2520
1682378617,38, 100,17046516,4410956,1880,1450
1682378618,38, 100,17046260,4410956,3588,2696
1682378619,38, 100,17046516,4410956,1892,1390
