jobid: 
node: b526
# CPUs: 56
time: Tue Apr 25 15:42:29 MDT 2023
cmd: python3 train_vocoder.py
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1682459048,9,61.0,24233420,3837444,1210,676
1682459049,9,61.0,24233420,3837444,1210,676
1682459050,9,61.1,24233420,3837444,605,338
1682459051,9,61.0,24233420,3837444,1210,676
1682459052,9,61.2,24233420,3837444,1210,2106
1682459053,9,61.2,24233420,3837444,605,338
1682459054,9,61.2,24233420,3837444,1210,676
1682459055,9,61.5,24233420,3837444,1210,676
1682459056,9,61.5,24233420,3837444,1210,676
1682459057,9,61.3,24233420,3837444,605,338
1682459058,9,61.4,24233420,3837444,1210,676
1682459059,9,61.4,24233420,3837444,605,338
1682459060,9,61.5,24233420,3837444,1210,676
1682459061,9,61.5,24233420,3837444,1210,676
1682459062,9,61.5,24233420,3837444,605,338
1682459063,9,61.4,24233420,3837444,1210,676
1682459064,9,61.3,24233420,3837444,1210,676
1682459065,9,61.2,24233420,3837444,605,338
1682459066,9,61.0,24233420,3837444,1210,676
1682459067,9,60.9,24233420,3837444,605,1768
1682459068,9,60.8,24233420,3837444,1210,676
1682459069,9,60.6,24233420,3837444,605,338
1682459070,9,60.5,24233420,3837444,1210,676
1682459071,9,60.3,24233420,3837444,605,338
1682459072,9,60.2,24233420,3837444,1210,676
1682459073,9,60.0,24233420,3837444,605,338
1682459074,9,59.9,24233420,3837444,1210,676
1682459075,9,59.8,24233420,3837444,605,338
1682459076,9,59.7,24233420,3837444,1210,676
1682459077,9,59.5,24233420,3837444,605,338
1682459078,9,59.5,24233420,3837444,1210,676
1682459079,9,59.3,24233420,3837444,605,338
1682459080,9,59.2,24233420,3837444,1210,676
1682459081,9,59.1,24233420,3837444,605,338
1682459082,9,59.0,24233420,3837444,1210,676
1682459083,9,58.9,24233420,3837444,3294,4925
1682459084,9,58.7,24233420,3837444,605,663
1682459085,9,58.6,24233420,3837444,1210,676
1682459086,9,58.5,24233420,3837444,605,338
1682459087,9,58.4,24233420,3837444,1210,676
1682459088,9,58.3,24233420,3837444,605,338
1682459089,9,58.2,24233420,3837444,1210,676
1682459090,9,58.2,24233420,3837444,605,338
1682459091,9,58.1,24233420,3837444,1210,676
1682459092,9,58.0,24233420,3837444,605,338
1682459093,9,57.9,24233420,3837444,1210,676
1682459094,9,57.8,24233420,3837444,605,338
1682459095,9,57.7,24233420,3837444,1210,676
1682459096,9,57.6,24233420,3837444,605,338
1682459097,9,57.5,24233420,3837444,1210,676
1682459098,9,57.5,24233420,3837444,605,338
1682459099,9,57.5,24233420,3837444,1210,676
1682459100,9,57.6,24233420,3837444,1210,2106
1682459101,9,57.6,24233420,3837444,605,338
1682459102,9,57.7,24233420,3837444,1210,676
1682459103,9,57.7,24233420,3837444,1210,676
1682459104,9,57.8,24233420,3837444,605,338
1682459105,9,57.8,24233420,3837444,1210,676
1682459106,9,57.8,24233420,3837444,1210,676
1682459107,9,57.8,24233420,3837444,605,338
1682459108,9,57.7,24233420,3837444,1210,676
1682459109,9,57.7,24233420,3837444,605,338
1682459110,9,57.6,24233420,3837444,1210,676
1682459111,9,57.7,24233420,3837444,1210,676
1682459112,9,57.8,24233420,3837444,1210,676
1682459113,9,57.8,24233420,3837444,605,338
1682459114,9,57.8,24233420,3837444,1210,676
1682459115,9,57.8,24233420,3837444,605,1768
1682459116,9,57.8,24233420,3837444,1210,678
1682459117,9,57.9,24233420,3837444,1212,680
1682459118,9,57.9,24233420,3837444,608,341
1682459119,9,57.8,24233420,3837444,1216,682
1682459120,9,57.8,24233420,3837444,1216,682
1682459121,9,57.9,24233420,3837444,608,341
1682459122,9,57.9,24233420,3837444,1216,682
1682459123,9,57.8,24233420,3837444,608,341
1682459124,9,57.7,24233420,3837444,1216,682
1682459125,9,57.7,24233420,3837444,1216,682
1682459126,9,57.7,24233420,3837444,608,341
1682459127,9,57.8,24233420,3837444,1216,682
1682459128,9,57.8,24233420,3837444,608,341
1682459129,9,57.7,24233420,3837444,1216,682
1682459130,9,57.6,24233420,3837444,608,341
1682459131,9,57.5,24233420,3837444,1216,2112
1682459132,9,57.5,24233420,3837444,608,341
1682459133,9,57.4,24233420,3837444,1216,682
1682459134,9,57.5,24233420,3837444,1216,682
1682459135,9,57.5,24233420,3837444,608,341
1682459136,9,57.6,24233420,3837444,1216,682
1682459137,9,57.6,24233420,3837444,1216,682
1682459138,9,57.7,24233420,3837444,608,341
1682459139,9,57.6,24233420,3837444,1216,682
1682459140,9,57.7,24233420,3837444,1216,682
1682459141,9,57.6,24233420,3837444,608,341
1682459142,9,57.6,24233420,3837444,1216,682
1682459143,9,57.5,24233420,3837444,608,341
1682459144,9,57.4,24233420,3837444,1216,682
1682459145,9,57.4,24233420,3837444,608,341
1682459146,9,57.3,24233420,3837444,3300,4931
1682459147,9,57.3,24233420,3837444,608,666
1682459148,9,57.2,24233420,3837444,1216,682
1682459149,9,57.2,24233420,3837444,608,341
1682459150,9,57.1,24233420,3837444,1216,682
1682459151,9,57.2,24233420,3837444,1216,682
1682459152,9,57.2,24233420,3837444,608,341
1682459153,9,57.2,24233420,3837444,1216,682
1682459154,9,57.3,24233420,3837444,1216,682
1682459155,9,57.3,24233420,3837444,608,341
1682459156,9,57.3,24233420,3837444,1216,682
1682459157,9,57.4,24233420,3837444,608,341
1682459158,9,57.4,24233420,3837444,1216,682
1682459159,9,57.4,24233420,3837444,1216,682
1682459160,9,57.5,24233420,3837444,1216,682
1682459161,9,57.5,24233420,3837444,608,341
1682459162,9,57.6,24233420,3837444,1216,2112
1682459163,9,57.6,24233420,3837444,1216,682
1682459164,9,57.6,24233420,3837444,608,341
1682459165,9,57.6,24233420,3837444,1216,682
1682459166,9,57.6,24233420,3837444,1048,341
1682459167,9,57.7,24233420,3837444,776,682
1682459168,9,57.7,24233420,3837444,1216,682
1682459169,9,57.7,24233420,3837444,1216,682
1682459170,9,57.7,24233420,3837444,608,341
1682459171,9,57.7,24233420,3837444,1216,682
1682459172,9,57.8,24233420,3837444,1216,682
1682459173,9,57.8,24233420,3837444,608,341
1682459174,9,57.8,24233420,3837444,1216,682
1682459175,9,57.9,24233420,3837444,1216,682
1682459176,9,57.9,24233420,3837444,608,341
1682459177,9,57.9,24233420,3837444,1216,2114
1682459178,9,57.9,24233420,3837444,1216,682
1682459179,9,58.0,24233420,3837444,608,341
1682459180,9,58.0,24233420,3837444,1216,682
1682459181,9,58.0,24233420,3837444,1216,682
1682459182,9,58.1,24233420,3837444,608,341
1682459183,9,58.0,24233420,3837444,1216,682
1682459184,9,58.1,24233420,3837444,1216,682
1682459185,9,58.0,24233420,3837444,608,341
1682459186,9,58.0,24233420,3837444,1216,682
1682459187,9,58.1,24233420,3837444,1216,682
1682459188,9,58.1,24233420,3837444,608,341
1682459189,9,58.1,24233420,3837444,1216,682
1682459190,9,58.1,24233420,3837444,1048,341
1682459191,9,58.1,24233420,3837444,776,682
1682459192,9,58.1,24233420,3837444,1216,2112
1682459193,9,58.2,24233420,3837444,608,341
1682459194,9,58.3,24233420,3837444,1216,682
1682459195,9,58.3,24233420,3837444,1216,682
1682459196,9,58.2,24233420,3837444,608,341
1682459197,9,58.2,24233420,3837444,1216,682
1682459198,9,58.1,24233420,3837444,608,341
1682459199,9,58.1,24233420,3837444,1216,682
1682459200,9,58.0,24233420,3837444,608,341
1682459201,9,58.0,24233420,3837444,1216,682
1682459202,9,57.9,24233420,3837444,608,341
1682459203,9,58.0,24233420,3837444,1216,682
1682459204,9,58.0,24233420,3837444,1216,682
1682459205,9,58.0,24233420,3837444,608,341
1682459206,9,58.1,24233420,3837444,1216,682
1682459207,9,58.1,24233420,3837444,3300,4931
1682459208,9,58.1,24233420,3837444,1216,1007
1682459209,9,58.1,24233420,3837444,608,341
1682459210,9,58.2,24233420,3837444,1216,471
1682459211,9,58.4,24233420,3837444,608,220
1682459212,9,58.5,18399372,3837876,3795444883,252417
1682459213,9,58.4,18400780,3838072,2452,947
1682459214,9,58.5,18727956,3838200,2454,947
1682459215,8,58.8,18761896,3875100,4010161,6612
1682459216,8,59.0,18768148,3887320,1686887,1486183
1682459217,8,59.2,18774652,3895900,1509972,1029716
1682459218,8,59.3,18103288,3913392,462819,979546841
1682459219,8,59.5,18103288,3913392,0,533754617
1682459220,8,59.6,18103288,3913392,0,518103040
1682459221,9,59.4,18103088,3913144,1016480249,1018296428
1682459222,9,59.3,24494192,3915076,605,306
1682459223,9,59.3,24494192,3913732,1210,2774082
1682459224,9,59.3,24495536,3913732,1815,862
1682459225,9,59.3,24494192,3913732,0,120
1682459226,9,59.3,24494192,3913732,1210,676
1682459227,9,59.3,24494192,3913732,605,338
1682459228,9,59.3,24494192,3913732,1210,676
1682459229,9,59.3,24494192,3913732,1210,676
1682459230,9,59.3,24494192,3913732,605,338
1682459231,9,59.3,24494192,3913732,1210,676
1682459232,9,59.3,24494192,3913732,1210,2104
1682459233,9,59.4,24494192,3913732,1210,676
1682459234,9,59.4,24494192,3913732,605,338
1682459235,9,59.4,24494192,3913732,1210,676
1682459236,9,59.4,24494192,3913732,1210,676
1682459237,9,59.4,24494192,3913732,605,338
1682459238,9,59.4,24494192,3913732,1210,676
1682459239,9,59.5,24494192,3913732,1210,676
1682459240,9,59.5,24494192,3913732,605,338
1682459241,9,59.5,24494192,3913732,1210,676
1682459242,9,59.5,24494192,3913732,1210,676
1682459243,9,59.5,24494192,3913732,605,338
1682459244,9,59.6,24494192,3913732,1210,676
1682459245,9,59.6,24494192,3913732,1210,676
1682459246,9,59.6,24494192,3913732,605,338
1682459247,9,59.6,24494192,3913732,1210,2104
1682459248,9,59.6,24494192,3913732,1210,676
1682459249,9,59.6,24494192,3913732,605,338
1682459250,9,59.6,24494192,3913732,1210,676
1682459251,9,59.7,24494192,3913732,1210,676
1682459252,9,59.7,24494192,3913732,605,338
1682459253,9,59.7,24494192,3913732,1210,676
1682459254,9,59.7,24494192,3913732,1210,676
1682459255,9,59.7,24494192,3913732,605,338
1682459256,9,59.6,24494192,3913732,1210,676
1682459257,9,59.5,24494192,3913732,605,338
1682459258,9,59.5,24494192,3913732,1210,676
1682459259,9,59.5,24494192,3913732,605,338
1682459260,9,59.4,24494192,3913732,1210,676
1682459261,9,59.4,24494192,3913732,605,338
1682459262,9,59.3,24494192,3913732,1210,2104
1682459263,9,59.3,24494192,3913732,605,338
1682459264,9,59.3,24494192,3913732,1210,676
1682459265,9,59.2,24494192,3913732,1210,676
1682459266,9,59.2,24494192,3913732,605,338
1682459267,9,59.1,24494192,3913732,1210,676
1682459268,9,59.1,24494192,3913732,605,338
1682459269,9,59.0,24494192,3913732,1210,676
1682459270,9,59.0,24494192,3913732,605,338
1682459271,9,59.0,24494192,3913732,1210,676
1682459272,9,58.9,24494192,3913732,605,338
1682459273,9,58.9,24494192,3913732,1210,676
1682459274,9,58.8,24494192,3913732,605,338
1682459275,9,58.8,24494192,3913732,1210,676
1682459276,9,58.8,24494192,3913732,605,338
1682459277,9,58.7,24494192,3913732,1210,676
1682459278,9,58.7,24495536,3914540,3294,4923
1682459279,9,58.7,24494192,3914220,605,663
1682459280,9,58.7,24494192,3914220,1210,676
1682459281,9,58.7,24494192,3914220,605,338
1682459282,9,58.7,24494192,3914220,1210,676
1682459283,9,58.7,24494192,3914220,1210,676
1682459284,9,58.7,24494192,3914220,605,338
1682459285,9,58.8,24494192,3914220,1210,676
1682459286,9,58.8,24494192,3914220,1210,676
1682459287,9,58.8,24494192,3914220,605,338
1682459288,9,58.8,24494192,3914220,1210,676
1682459289,9,58.8,24494192,3914220,1210,676
1682459290,9,58.8,24494192,3914220,605,338
1682459291,9,58.8,24494192,3914220,1210,676
1682459292,9,58.9,24494192,3914220,1210,676
1682459293,9,58.9,24494192,3914220,605,338
1682459294,9,58.9,24494192,3914220,1210,2108
1682459295,9,58.9,24494192,3914220,1210,676
1682459296,9,58.9,24494192,3914220,605,338
1682459297,9,58.9,24494192,3914220,1210,676
1682459298,9,59.0,24494192,3914220,1210,676
1682459299,9,59.0,24494192,3914220,605,338
1682459300,9,58.9,24494192,3914220,1210,676
1682459301,9,59.0,24494192,3914220,1210,676
1682459302,9,59.0,24494192,3914220,605,338
1682459303,9,59.0,24494192,3914220,1210,676
1682459304,9,58.9,24494192,3914220,1210,676
1682459305,9,58.9,24494192,3914220,605,338
1682459306,9,58.8,24494192,3914220,1210,676
1682459307,9,58.8,24494192,3914220,605,338
1682459308,9,58.8,24494192,3914220,1210,676
1682459309,9,58.8,24494192,3914220,605,1770
1682459310,9,58.9,24494192,3914220,1210,676
1682459311,9,58.9,24494192,3914220,1210,676
1682459312,9,58.9,24494192,3914220,605,338
1682459313,9,58.9,24494192,3914220,1210,676
1682459314,9,59.0,24494192,3914220,1210,676
1682459315,9,58.9,24494192,3914220,605,338
1682459316,9,58.9,24494192,3914220,1210,676
1682459317,9,58.8,24494192,3914220,605,338
1682459318,9,58.8,24494192,3914220,1210,676
1682459319,9,58.8,24494192,3914220,605,338
1682459320,9,58.7,24494192,3914220,1210,676
1682459321,9,58.7,24494192,3914220,605,338
1682459322,9,58.7,24494192,3914220,1210,676
1682459323,9,58.7,24494192,3914220,1210,676
1682459324,9,58.7,24494192,3914220,605,338
1682459325,9,58.7,24494192,3914220,1210,2108
1682459326,9,58.8,24494192,3914220,1210,676
1682459327,9,58.8,24494192,3914220,605,338
1682459328,9,58.8,24494192,3914220,1210,676
1682459329,9,58.8,24494192,3914220,1210,676
1682459330,9,58.7,24494192,3914220,605,338
1682459331,9,58.7,24494192,3914220,1210,676
1682459332,9,58.6,24494192,3914220,605,338
1682459333,9,58.6,24494192,3914220,605,338
1682459334,9,58.6,24494192,3914220,1210,676
1682459335,9,58.5,24494192,3914220,1210,676
1682459336,9,58.5,24494192,3914220,605,338
1682459337,9,58.4,24494192,3914220,1210,676
1682459338,9,58.4,24494192,3914220,605,338
1682459339,9,58.4,24494192,3914220,1210,676
1682459340,9,58.3,24494192,3914220,605,338
1682459341,9,58.3,24494192,3914220,3294,5252
1682459342,9,58.3,24494192,3914220,605,338
1682459343,9,58.3,24494192,3914220,1210,676
1682459344,9,58.2,24494192,3914220,605,338
1682459345,9,58.2,24494192,3914220,1210,676
1682459346,9,58.1,24494192,3914220,605,338
1682459347,9,58.1,24494192,3914220,1210,676
1682459348,9,58.1,24494192,3914220,605,338
1682459349,9,58.1,24494192,3914220,1210,676
1682459350,9,58.0,24494192,3914220,1210,676
1682459351,9,58.0,24494192,3914220,605,338
1682459352,9,58.0,24494192,3914220,1210,676
1682459353,9,57.9,24494192,3914220,605,338
1682459354,9,57.9,24494192,3914220,1210,676
1682459355,9,57.9,24494192,3914220,605,338
1682459356,9,57.9,24494192,3914220,1210,676
1682459357,9,57.8,24494192,3914220,605,1768
1682459358,9,57.8,24494192,3914220,1210,676
1682459359,9,57.8,24494192,3914220,605,338
1682459360,9,57.7,24494192,3914220,1210,676
1682459361,9,57.7,24494192,3914220,1210,676
1682459362,9,57.7,24494192,3914220,605,338
1682459363,9,57.8,24494192,3914220,1210,676
1682459364,9,57.8,24494192,3914220,1210,676
1682459365,9,57.8,24494192,3914220,605,338
1682459366,9,57.8,24494192,3914220,1210,676
1682459367,9,57.8,24494192,3914220,605,338
1682459368,9,57.8,24494192,3914220,1210,676
1682459369,9,57.8,24494192,3914220,1210,676
1682459370,9,57.8,24494192,3914220,1210,676
1682459371,9,57.9,24494192,3914220,605,338
1682459372,9,57.9,24494192,3914220,1210,2106
1682459373,9,57.9,24494192,3914220,1210,676
1682459374,9,57.9,24494192,3914220,605,338
1682459375,9,57.9,24494192,3914220,1210,676
1682459376,9,57.9,24494192,3914220,1210,676
1682459377,9,58.0,24494192,3914220,605,338
1682459378,9,58.0,24494192,3914220,1210,676
1682459379,9,58.0,24494192,3914220,1210,678
1682459380,9,58.0,24494192,3914220,606,340
1682459381,9,58.0,24494192,3914220,1214,681
1682459382,9,58.0,24494192,3914220,608,341
1682459383,9,58.0,24494192,3914220,1216,682
1682459384,9,58.0,24494192,3914220,1216,682
1682459385,9,58.0,24494192,3914220,1216,682
1682459386,9,58.0,24494192,3914220,608,341
1682459387,9,58.1,24494192,3914220,1216,2112
1682459388,9,58.1,24494192,3914220,608,341
1682459389,9,58.1,24494192,3914220,1216,682
1682459390,9,58.1,24494192,3914220,1216,682
1682459391,9,58.1,24494192,3914220,608,341
1682459392,9,58.1,24494192,3914220,1216,682
1682459393,9,58.2,24494192,3914220,1216,682
1682459394,9,58.2,24494192,3914220,1216,682
1682459395,9,58.2,24494192,3914220,608,341
1682459396,9,58.2,24494192,3914220,1216,682
1682459397,9,58.2,24494192,3914220,608,341
1682459398,9,58.2,24494192,3914220,1216,682
1682459399,9,58.2,24494192,3914220,1216,682
1682459400,9,58.2,24494192,3914220,608,341
1682459401,9,58.2,24494192,3914220,1216,682
1682459402,9,58.2,24494192,3914220,3300,4931
1682459403,9,58.2,24494192,3914220,608,666
1682459404,9,58.2,24494192,3914220,1216,682
1682459405,9,58.2,24494192,3914220,608,341
1682459406,9,58.2,24494192,3914220,1216,682
1682459407,9,58.1,24494192,3914220,608,341
1682459408,9,58.1,24494192,3914220,1216,682
1682459409,9,58.2,24494192,3914220,1216,682
1682459410,9,58.2,24494192,3914220,1216,682
1682459411,9,58.2,24494192,3914220,608,341
1682459412,9,58.1,24494192,3914220,1216,682
1682459413,9,58.1,24494192,3914220,608,341
1682459414,9,58.1,24494192,3914220,1216,682
1682459415,9,58.1,24494192,3914220,1216,682
1682459416,9,58.1,24494192,3914220,608,341
1682459417,9,58.1,24494192,3914220,1216,682
1682459418,9,58.0,24494192,3914220,608,1771
1682459419,9,58.0,24494192,3914220,1216,682
1682459420,9,58.0,24494192,3914220,1216,682
1682459421,9,58.1,24494192,3914220,608,341
1682459422,9,58.1,24494192,3914220,1216,682
1682459423,9,58.0,24494192,3914220,608,341
1682459424,9,58.0,24494192,3914220,1216,682
1682459425,9,58.1,24494192,3914220,1216,682
1682459426,9,58.1,24494192,3914220,608,341
1682459427,9,58.1,24494192,3914220,1216,682
1682459428,9,58.1,24494192,3914220,1216,682
1682459429,9,58.1,24494192,3914220,608,341
1682459430,9,58.2,24494192,3914220,1216,682
1682459431,9,58.2,24494192,3914220,1216,682
1682459432,9,58.2,24494192,3914220,608,341
1682459433,9,58.2,24494192,3914220,1216,2112
1682459434,9,58.2,24494192,3914220,1216,682
1682459435,9,58.2,24494192,3914220,608,341
1682459436,9,58.2,24494192,3914220,1216,682
1682459437,9,58.2,24494192,3914220,1216,682
1682459438,9,58.3,24494192,3914220,608,341
1682459439,9,58.3,24494192,3914220,1216,682
1682459440,9,58.3,24494192,3914220,1216,682
1682459441,9,58.3,24494192,3914220,608,341
1682459442,9,58.3,24494192,3914220,1216,682
1682459443,9,58.3,24494192,3914220,1216,682
1682459444,9,58.4,24494192,3914220,608,341
1682459445,9,58.4,24494192,3914220,1216,682
1682459446,9,58.4,24494192,3914220,1216,682
1682459447,9,58.4,24494192,3914220,608,341
1682459448,9,58.4,24494192,3914220,1216,2112
1682459449,9,58.4,24494192,3914220,1216,682
1682459450,9,58.4,24494192,3914220,608,341
1682459451,9,58.4,24494192,3914220,1216,682
1682459452,9,58.5,24494192,3914220,1216,682
1682459453,9,58.5,24494192,3914220,608,341
1682459454,9,58.5,24494192,3914220,1216,682
1682459455,9,58.5,24494192,3914220,1216,682
1682459456,9,58.5,24494192,3914220,608,341
1682459457,9,58.5,24494192,3914220,1216,682
1682459458,9,58.5,24494192,3914220,1216,682
1682459459,9,58.5,24494192,3914220,608,341
1682459460,9,58.5,24494192,3914220,1216,682
1682459461,9,58.5,24494192,3914220,608,341
1682459462,9,58.5,24494192,3914220,1216,682
1682459463,9,58.5,24494192,3914220,608,341
1682459464,9,58.4,24494192,3914220,3300,5256
1682459465,9,58.4,24494192,3914220,1216,682
1682459466,9,58.4,24494192,3914220,608,341
1682459467,9,58.4,24494192,3914220,1216,682
1682459468,9,58.4,24494192,3914220,1216,682
1682459469,9,58.4,24494192,3914220,608,341
1682459470,9,58.4,24494192,3914220,1216,682
1682459471,9,58.4,24494192,3914220,1216,682
1682459472,9,58.4,24494192,3914220,608,251
1682459473,9,58.5,24494192,3914220,1216,440
1682459474,9,58.6,24494276,3914220,1214,440
1682459475,9,58.5,19644136,3915176,3795444282,252220
1682459476,9,58.6,19644316,3914224,3680,1433
1682459477,8,58.7,19611092,3879428,3576545,6830
1682459478,8,58.8,19626480,3897452,1081739,680331
1682459479,8,58.9,19632728,3903636,1067770,824058
1682459480,8,59.0,18398200,3914540,1668340,493954060
1682459481,8,59.0,18398200,3914540,0,804815097
1682459482,8,59.1,18398200,3914540,0,567246848
1682459483,9,59.1,18398256,3914552,1016480249,1184696428
1682459484,9,59.0,24428912,3915900,605,306
1682459485,9,59.0,24428912,3914556,605,2773663
1682459486,9,59.0,24428912,3914556,1210,612
1682459487,9,58.9,24428912,3914556,1210,676
1682459488,9,58.9,24428912,3914556,605,1764
1682459489,9,58.9,24428912,3914556,1210,676
1682459490,9,58.9,24428912,3914556,605,338
1682459491,9,58.8,24428912,3914556,1210,676
1682459492,9,58.8,24428912,3914556,1210,676
1682459493,9,58.8,24428912,3914556,605,338
1682459494,9,58.8,24428912,3914556,1210,676
1682459495,9,58.7,24428912,3914556,1042,338
1682459496,9,58.7,24428912,3914556,773,676
1682459497,9,58.7,24428912,3914556,1210,676
1682459498,9,58.7,24428912,3914556,605,338
1682459499,9,58.7,24428912,3914556,1210,676
1682459500,9,58.8,24428912,3914556,1210,676
1682459501,9,58.8,24428912,3914556,605,338
1682459502,9,58.8,24428912,3914556,1210,676
1682459503,9,58.8,24428912,3914556,1210,2104
1682459504,9,58.8,24428912,3914556,605,338
1682459505,9,58.8,24428912,3914556,1210,676
1682459506,9,58.8,24428912,3914556,605,338
1682459507,9,58.8,24428912,3914556,1210,676
1682459508,9,58.8,24428912,3914556,1210,676
1682459509,9,58.8,24428912,3914556,605,338
1682459510,9,58.8,24428912,3914556,1210,676
1682459511,9,58.8,24428912,3914556,1210,676
1682459512,9,58.8,24428912,3914556,605,338
1682459513,9,58.8,24428912,3914556,1210,676
1682459514,9,58.7,24428912,3914556,605,338
1682459515,9,58.7,24428912,3914556,1210,676
1682459516,9,58.7,24428912,3914556,605,338
1682459517,9,58.8,24428912,3914556,1210,676
1682459518,9,58.8,24428912,3914556,1210,676
1682459519,9,58.9,24428912,3914556,1210,2104
1682459520,9,58.9,24428912,3914556,605,338
1682459521,9,58.9,24428912,3914556,1210,676
1682459522,9,58.9,24428912,3914556,1210,676
1682459523,9,58.9,24428912,3914556,605,338
1682459524,9,58.9,24428912,3914556,1210,676
1682459525,9,58.8,24428912,3914556,605,338
1682459526,9,58.8,24428912,3914556,1210,676
1682459527,9,58.8,24428912,3914556,605,338
